Order_Id,Customer_Full_Name,City,State,Order_Date,Total_Units,Revenue,Product_Name,Category_Name,Store_Name,Store_Representative,Brands
55,Chanel May,Garden City,NY,04-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
55,Chanel May,Garden City,NY,04-02-2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Jannette David,Electra
55,Chanel May,Garden City,NY,04-02-2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
55,Chanel May,Garden City,NY,04-02-2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
55,Chanel May,Garden City,NY,04-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Jannette David,Electra
55,Chanel May,Garden City,NY,04-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
55,Chanel May,Garden City,NY,04-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
56,Nathaniel Davidson,Rome,NY,04-02-2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Jannette David,Electra
56,Nathaniel Davidson,Rome,NY,04-02-2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
56,Nathaniel Davidson,Rome,NY,04-02-2016,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
57,Dalia Carson,Rochester,NY,04-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Jannette David,Electra
57,Dalia Carson,Rochester,NY,04-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
57,Dalia Carson,Rochester,NY,04-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
57,Dalia Carson,Rochester,NY,04-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Jannette David,Electra
57,Dalia Carson,Rochester,NY,04-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
57,Dalia Carson,Rochester,NY,04-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
57,Dalia Carson,Rochester,NY,04-02-2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Jannette David,Pure Cycles
57,Dalia Carson,Rochester,NY,04-02-2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
57,Dalia Carson,Rochester,NY,04-02-2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
58,Tiana Henderson,Franklin Square,NY,05-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Jannette David,Electra
58,Tiana Henderson,Franklin Square,NY,05-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
58,Tiana Henderson,Franklin Square,NY,05-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
58,Tiana Henderson,Franklin Square,NY,05-02-2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Jannette David,Electra
58,Tiana Henderson,Franklin Square,NY,05-02-2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
58,Tiana Henderson,Franklin Square,NY,05-02-2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
58,Tiana Henderson,Franklin Square,NY,05-02-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Jannette David,Pure Cycles
58,Tiana Henderson,Franklin Square,NY,05-02-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
58,Tiana Henderson,Franklin Square,NY,05-02-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
59,Rodney Odom,Richmond Hill,NY,05-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Jannette David,Electra
59,Rodney Odom,Richmond Hill,NY,05-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
59,Rodney Odom,Richmond Hill,NY,05-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
59,Rodney Odom,Richmond Hill,NY,05-02-2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Jannette David,Pure Cycles
59,Rodney Odom,Richmond Hill,NY,05-02-2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
59,Rodney Odom,Richmond Hill,NY,05-02-2016,2,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
59,Rodney Odom,Richmond Hill,NY,05-02-2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Jannette David,Ritchey
59,Rodney Odom,Richmond Hill,NY,05-02-2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Ritchey
59,Rodney Odom,Richmond Hill,NY,05-02-2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Ritchey
60,Joesph Delacruz,Atwater,CA,06-02-2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Fabiola Jackson,Electra
60,Joesph Delacruz,Atwater,CA,06-02-2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
60,Joesph Delacruz,Atwater,CA,06-02-2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
60,Joesph Delacruz,Atwater,CA,06-02-2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Virgie Wiggins,Electra
60,Joesph Delacruz,Atwater,CA,06-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Fabiola Jackson,Electra
60,Joesph Delacruz,Atwater,CA,06-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
60,Joesph Delacruz,Atwater,CA,06-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
60,Joesph Delacruz,Atwater,CA,06-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Virgie Wiggins,Electra
60,Joesph Delacruz,Atwater,CA,06-02-2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Fabiola Jackson,Electra
60,Joesph Delacruz,Atwater,CA,06-02-2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
60,Joesph Delacruz,Atwater,CA,06-02-2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
60,Joesph Delacruz,Atwater,CA,06-02-2016,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,Virgie Wiggins,Electra
60,Joesph Delacruz,Atwater,CA,06-02-2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Fabiola Jackson,Trek
60,Joesph Delacruz,Atwater,CA,06-02-2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,Trek
60,Joesph Delacruz,Atwater,CA,06-02-2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Trek
60,Joesph Delacruz,Atwater,CA,06-02-2016,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,Virgie Wiggins,Trek
61,Mark Garrett,Monroe,NY,06-02-2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Jannette David,Electra
61,Mark Garrett,Monroe,NY,06-02-2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
61,Mark Garrett,Monroe,NY,06-02-2016,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
61,Mark Garrett,Monroe,NY,06-02-2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Jannette David,Electra
61,Mark Garrett,Monroe,NY,06-02-2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
61,Mark Garrett,Monroe,NY,06-02-2016,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
61,Mark Garrett,Monroe,NY,06-02-2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Jannette David,Heller
61,Mark Garrett,Monroe,NY,06-02-2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Heller
61,Mark Garrett,Monroe,NY,06-02-2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Heller
62,Denis Logan,Ridgecrest,CA,07-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Fabiola Jackson,Electra
62,Denis Logan,Ridgecrest,CA,07-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
62,Denis Logan,Ridgecrest,CA,07-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
62,Denis Logan,Ridgecrest,CA,07-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,Virgie Wiggins,Electra
62,Denis Logan,Ridgecrest,CA,07-02-2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Fabiola Jackson,Electra
62,Denis Logan,Ridgecrest,CA,07-02-2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
62,Denis Logan,Ridgecrest,CA,07-02-2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
62,Denis Logan,Ridgecrest,CA,07-02-2016,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,Virgie Wiggins,Electra
62,Denis Logan,Ridgecrest,CA,07-02-2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Fabiola Jackson,Trek
62,Denis Logan,Ridgecrest,CA,07-02-2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Genna Serrano,Trek
62,Denis Logan,Ridgecrest,CA,07-02-2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Mireya Copeland,Trek
62,Denis Logan,Ridgecrest,CA,07-02-2016,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,Virgie Wiggins,Trek
63,Dann Huff,Huntington Station,NY,07-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Jannette David,Electra
63,Dann Huff,Huntington Station,NY,07-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
63,Dann Huff,Huntington Station,NY,07-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
63,Dann Huff,Huntington Station,NY,07-02-2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Jannette David,Pure Cycles
63,Dann Huff,Huntington Station,NY,07-02-2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
63,Dann Huff,Huntington Station,NY,07-02-2016,2,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
63,Dann Huff,Huntington Station,NY,07-02-2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Jannette David,Surly
63,Dann Huff,Huntington Station,NY,07-02-2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Surly
63,Dann Huff,Huntington Station,NY,07-02-2016,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Surly
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Jannette David,Electra
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Jannette David,Electra
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Jannette David,Electra
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Jannette David,Electra
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
64,Corine Stuart,Clifton Park,NY,07-02-2016,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
65,Serafina Clemons,Shirley,NY,08-02-2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Jannette David,Electra
65,Serafina Clemons,Shirley,NY,08-02-2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
65,Serafina Clemons,Shirley,NY,08-02-2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
66,Susannah Fields,Far Rockaway,NY,09-02-2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Jannette David,Electra
66,Susannah Fields,Far Rockaway,NY,09-02-2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
66,Susannah Fields,Far Rockaway,NY,09-02-2016,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
66,Susannah Fields,Far Rockaway,NY,09-02-2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Jannette David,Electra
66,Susannah Fields,Far Rockaway,NY,09-02-2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
66,Susannah Fields,Far Rockaway,NY,09-02-2016,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
66,Susannah Fields,Far Rockaway,NY,09-02-2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Jannette David,Ritchey
66,Susannah Fields,Far Rockaway,NY,09-02-2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Ritchey
66,Susannah Fields,Far Rockaway,NY,09-02-2016,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Ritchey
67,Lazaro Moran,Sugar Land,TX,09-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Bernardine Houston,Electra
67,Lazaro Moran,Sugar Land,TX,09-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Kali Vargas,Electra
67,Lazaro Moran,Sugar Land,TX,09-02-2016,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,Layla Terrell,Electra
67,Lazaro Moran,Sugar Land,TX,09-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Bernardine Houston,Electra
67,Lazaro Moran,Sugar Land,TX,09-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Kali Vargas,Electra
67,Lazaro Moran,Sugar Land,TX,09-02-2016,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,Layla Terrell,Electra
67,Lazaro Moran,Sugar Land,TX,09-02-2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,Bernardine Houston,Electra
67,Lazaro Moran,Sugar Land,TX,09-02-2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,Electra
67,Lazaro Moran,Sugar Land,TX,09-02-2016,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Electra
67,Lazaro Moran,Sugar Land,TX,09-02-2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Rowlett Bikes,Bernardine Houston,Heller
67,Lazaro Moran,Sugar Land,TX,09-02-2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas,Heller
67,Lazaro Moran,Sugar Land,TX,09-02-2016,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,Heller
67,Lazaro Moran,Sugar Land,TX,09-02-2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Bernardine Houston,Pure Cycles
67,Lazaro Moran,Sugar Land,TX,09-02-2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,Pure Cycles
67,Lazaro Moran,Sugar Land,TX,09-02-2016,1,449,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Pure Cycles
68,Kristen Alvarez,Bronx,NY,10-02-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Jannette David,Electra
68,Kristen Alvarez,Bronx,NY,10-02-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
68,Kristen Alvarez,Bronx,NY,10-02-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Electra
68,Kristen Alvarez,Bronx,NY,10-02-2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Jannette David,Pure Cycles
68,Kristen Alvarez,Bronx,NY,10-02-2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
68,Kristen Alvarez,Bronx,NY,10-02-2016,1,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
69,Ophelia Decker,New Windsor,NY,10-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Jannette David,Electra
69,Ophelia Decker,New Windsor,NY,10-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
69,Ophelia Decker,New Windsor,NY,10-02-2016,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,Venita Daniel,Electra
69,Ophelia Decker,New Windsor,NY,10-02-2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Jannette David,Heller
69,Ophelia Decker,New Windsor,NY,10-02-2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Marcelene Boyer,Heller
69,Ophelia Decker,New Windsor,NY,10-02-2016,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,Venita Daniel,Heller
69,Ophelia Decker,New Windsor,NY,10-02-2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Jannette David,Surly
69,Ophelia Decker,New Windsor,NY,10-02-2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Marcelene Boyer,Surly
69,Ophelia Decker,New Windsor,NY,10-02-2016,1,1549,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,Venita Daniel,Surly
70,Cleotilde Booth,Sugar Land,TX,11-02-2016,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Rowlett Bikes,Bernardine Houston,Electra
70,Cleotilde Booth,Sugar Land,TX,11-02-2016,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,Electra
70,Cleotilde Booth,Sugar Land,TX,11-02-2016,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Electra
70,Cleotilde Booth,Sugar Land,TX,11-02-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Bernardine Houston,Pure Cycles
70,Cleotilde Booth,Sugar Land,TX,11-02-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Kali Vargas,Pure Cycles
70,Cleotilde Booth,Sugar Land,TX,11-02-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Rowlett Bikes,Layla Terrell,Pure Cycles
70,Cleotilde Booth,Sugar Land,TX,11-02-2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Rowlett Bikes,Bernardine Houston,Surly
70,Cleotilde Booth,Sugar Land,TX,11-02-2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Rowlett Bikes,Kali Vargas,Surly
70,Cleotilde Booth,Sugar Land,TX,11-02-2016,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Rowlett Bikes,Layla Terrell,Surly
71,Cathey Lamb,Bayside,NY,11-02-2016,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Jannette David,Electra
71,Cathey Lamb,Bayside,NY,11-02-2016,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
71,Cathey Lamb,Bayside,NY,11-02-2016,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
71,Cathey Lamb,Bayside,NY,11-02-2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Jannette David,Electra
71,Cathey Lamb,Bayside,NY,11-02-2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Marcelene Boyer,Electra
71,Cathey Lamb,Bayside,NY,11-02-2016,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,Venita Daniel,Electra
71,Cathey Lamb,Bayside,NY,11-02-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Jannette David,Pure Cycles
71,Cathey Lamb,Bayside,NY,11-02-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Marcelene Boyer,Pure Cycles
71,Cathey Lamb,Bayside,NY,11-02-2016,1,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,Venita Daniel,Pure Cycles
72,Cesar Wilkins,San Diego,CA,12-02-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,Fabiola Jackson,Electra
72,Cesar Wilkins,San Diego,CA,12-02-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,Genna Serrano,Electra
72,Cesar Wilkins,San Diego,CA,12-02-2016,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,Mireya Copeland,Electra
